отречься,совершенный
отступаться,несовершенный
отступиться,совершенный
отшатываться,несовершенный
отшатнуться,совершенный
отвращаться,несовершенный
отвратиться,совершенный
отрешаться,несовершенный
отрешиться,совершенный
откачнуться,совершенный
открещиваться,несовершенный
откреститься,совершенный
отмахиваться,несовершенный
отмахнуться,совершенный
отдалять,несовершенный
отдалить,совершенный
изолировать,двувидовой
отвергать,несовершенный
отвергнуть,совершенный
отводить,несовершенный
отвести,совершенный
отгораживать,несовершенный
отгородить,совершенный
отделять,несовершенный
отделить,совершенный
отъединять,несовершенный
отъединить,совершенный
отлучать,несовершенный
отлучить,совершенный
отторгать,несовершенный
отторгнуть,совершенный
отчуждать,несовершенный
отдаляться,несовершенный
отдалиться,совершенный
отгораживаться,несовершенный
отгородиться,совершенный
отходить,несовершенный
отойти,совершенный
отделять,несовершенный
отделить,совершенный
изолировать,двувидовой
обособлять,несовершенный
обособить,совершенный
отгораживать,несовершенный
отгородить,совершенный
отграничивать,несовершенный
отграничить,совершенный
отмежёвывать,несовершенный
отмежевать,совершенный
отъединять,несовершенный
отъединить,совершенный
отделяться,несовершенный
отделиться,совершенный
изолироваться,двувидовой
обособляться,несовершенный
обособиться,совершенный
отгораживаться,несовершенный
отгородиться,совершенный
отграничиваться,несовершенный
отграничиться,совершенный
отъединяться,несовершенный
отъединиться,совершенный
отступаться,несовершенный
отступиться,совершенный
отворачиваться,несовершенный
отвернуться,совершенный
отказываться,несовершенный
отказаться,совершенный
отрекаться,несовершенный
отречься,совершенный
отшатываться,несовершенный
отшатнуться,совершенный
отрешаться,несовершенный
отрешиться,совершенный
откачнуться,совершенный
открещиваться,несовершенный
откреститься,совершенный
отмахиваться,несовершенный
отмахнуться,совершенный
отталкивать,несовершенный
оттолкнуть,совершенный
отваживать,несовершенный
отвадить,совершенный
порывать,несовершенный
порвать,совершенный
прекращать,несовершенный
прекратить,совершенный
прерывать,несовершенный
прервать,совершенный
разрывать,несовершенный
разорвать,совершенный
рвать,несовершенный
рваться,несовершенный
порваться,совершенный
прекращаться,несовершенный
прекратиться,совершенный
разрываться,несовершенный
разорваться,совершенный
разъединять,несовершенный
разъединить,совершенный
разделять,несовершенный
разделить,совершенный
разобщать,несовершенный
разобщить,совершенный
разрознить,совершенный
нападать,несовершенный
напасть,совершенный
бросаться,несовершенный
броситься,совершенный
кидаться,несовершенный
кинуться,совершенный
набрасываться,несовершенный
наброситься,совершенный
накидываться,несовершенный
накинуться,совершенный
обрушиваться,несовершенный
обрушиться,совершенный
ополчаться,несовершенный
ополчиться,совершенный
наезжать,несовершенный
наехать,совершенный
налетать,несовершенный
налететь,совершенный
наскакивать,несовершенный
наскочить,совершенный
напускаться,несовершенный
напуститься,совершенный
скандализировать,несовершенный
скандализовать,несовершенный
сталкиваться,несовершенный
столкнуться,совершенный
шокировать,несовершенный
стравливаться,несовершенный
стравиться,совершенный
скандалить,несовершенный
дебоширить,несовершенный
буянить,несовершенный
скандальничать,несовершенный
ссориться,несовершенный
поссориться,совершенный
браниться,несовершенный
побраниться,совершенный
конфликтовать,несовершенный
препираться,несовершенный
вздорить,несовершенный
повздорить,совершенный
ругаться,несовершенный
поругаться,совершенный
стравливать,несовершенный
стравить,совершенный
сталкивать,несовершенный
столкнуть,совершенный
восхвалять,несовершенный
восхвалить,совершенный
захваливать,несовершенный
захвалить,совершенный
превозносить,несовершенный
превознести,совершенный
расхваливать,несовершенный
расхвалить,совершенный
нравиться,несовершенный
понравиться,совершенный
полюбиться,совершенный
приглянуться,совершенный
одобрять,несовершенный
одобрить,совершенный
приветствовать,несовершенный
сочувствовать,несовершенный
апробировать,двувидовой
благословлять,несовершенный
благословить,совершенный
располагать,несовершенный
расположить,совершенный
предрасполагать,несовершенный
предрасположить,совершенный
хвалить,несовершенный
похвалить,совершенный
одобрять,несовершенный
одобрить,совершенный
отмечать,несовершенный
отметить,совершенный
восхищать,несовершенный
восхитить,совершенный
восторгать,несовершенный
упоить,совершенный
восхищаться,несовершенный
восхититься,совершенный
восторгаться,несовершенный
упиваться,несовершенный
восторгнуться,совершенный
любоваться,несовершенный
заглядываться,несовершенный
заглядеться,совершенный
залюбоваться,совершенный
засматриваться,несовершенный
засмотреться,совершенный
обожествлять,несовершенный
обожествить,совершенный
боготворить,несовершенный
обоготворить,совершенный
молиться,несовершенный
обоготворять,несовершенный
обоготворить,совершенный
фетишизировать,несовершенный
фетишировать,несовершенный
очаровывать,несовершенный
очаровать,совершенный
завораживать,несовершенный
заворожить,совершенный
заколдовывать,несовершенный
заколдовать,совершенный
зачаровывать,несовершенный
зачаровать,совершенный
обвораживать,несовершенный
обворожить,совершенный
околдовывать,несовершенный
околдовать,совершенный
пленять,несовершенный
пленить,совершенный
покорять,несовершенный
покорить,совершенный
прельщать,несовершенный
прельстить,совершенный
чаровать,несовершенный
поклоняться,несовершенный
преклоняться,несовершенный
благоговеть,несовершенный
уважать,несовершенный
почитать,несовершенный
чтить,несовершенный
благоговеть,несовершенный
ценить,несовершенный
дорожить,несовершенный
возмущать,несовершенный
возмутить,совершенный
взорвать,совершенный
возмущаться,несовершенный
возмутиться,совершенный
негодовать,несовершенный
вознегодовать,совершенный
ждать,несовершенный
выжидать,несовершенный
выждать,совершенный
дожидаться,несовершенный
дождаться,совершенный
ожидать,несовершенный
поджидать,несовершенный
подождать,совершенный
надеяться,несовершенный
понадеяться,совершенный
гадать,несовершенный
уповать,несовершенный
надеяться,несовершенный
полагаться,несовершенный
положиться,совершенный
рассчитывать,несовершенный
ожидаться,несовершенный
предвидеться,несовершенный
предстоять,несовершенный
желать,несовершенный
жаждать,несовершенный
захотеть,совершенный
мечтать,несовершенный
пожелать,совершенный
хотеть,несовершенный
вожделеть,несовершенный
возжаждать,совершенный
возжелать,совершенный
алкать,несовершенный
взалкать,совершенный
восхотеть,совершенный
охотиться,несовершенный
захотеться,несовершенный
загореться,совершенный
пожелаться,совершенный
приспичить,совершенный
капризничать,несовершенный
привередничать,несовершенный
фокусничать,несовершенный
побуждать,несовершенный
побудить,совершенный
заставлять,несовершенный
заставить,совершенный
надавить,совершенный
склонять,несовершенный
склонить,совершенный
стимулировать,двувидовой
толкать,несовершенный
толкнуть,совершенный
шевелить,несовершенный
подвигнуть,совершенный
подталкивать,несовершенный
подтолкнуть,совершенный
соблазняться,несовершенный
соблазниться,совершенный
польститься,совершенный
прельщаться,несовершенный
прельститься,совершенный
льститься,несовершенный
клевать,несовершенный
клюнуть,совершенный
мечтать,несовершенный
грезить,несовершенный
расхотеть,несовершенный
перехотеть,совершенный
расхотеться,совершенный
доверять,несовершенный
доверить,совершенный
вверять,несовершенный
вверить,совершенный
верить,несовершенный
поверить,совершенный
доверяться,несовершенный
довериться,совершенный
вверяться,несовершенный
ввериться,совершенный
надеяться,несовершенный
понадеяться,совершенный
полагаться,несовершенный
положиться,совершенный
рассчитывать,несовершенный
изменять,несовершенный
изменить,совершенный
обманывать,несовершенный
обмануть,совершенный
прелюбодействовать,несовершенный
перебегать,несовершенный
перебежать,совершенный
переметнуться,совершенный
переходить,несовершенный
перейти,совершенный
подозревать,несовершенный
думать,несовершенный
подумать,совершенный
предавать,несовершенный
предать,совершенный
изменять,несовершенный
изменить,совершенный
мирить,несовершенный
помирить,совершенный
примирять,несовершенный
примирить,совершенный
мириться,несовершенный
помириться,совершенный
примиряться,несовершенный
примириться,совершенный
замиряться,несовершенный
замириться,совершенный
налаживать,несовершенный
наладить,совершенный
оздоровлять,несовершенный
оздоровить,совершенный
улаживать,несовершенный
уладить,совершенный
устраивать,несовершенный
устроить,совершенный
нормализовать,двувидовой
налаживаться,несовершенный
наладиться,совершенный
улаживаться,несовершенный
уладиться,совершенный
устраиваться,несовершенный
устроиться,совершенный
нормализоваться,двувидовой
направиться,совершенный
образовываться,несовершенный
образоваться,совершенный
обходиться,несовершенный
обойтись,совершенный
утрясаться,несовершенный
утрястись,совершенный
отвлекать,несовершенный
отвлечь,совершенный
развлекать,несовершенный
развлечь,совершенный
рассеивать,несовершенный
рассеять,совершенный
отвлекаться,несовершенный
отвлечься,совершенный
развлекаться,несовершенный
развлечься,совершенный
рассеиваться,несовершенный
рассеяться,совершенный
освежиться,совершенный
отключаться,несовершенный
отключиться,совершенный
присмиреть,несовершенный
притихнуть,совершенный
отставать,несовершенный
отстать,совершенный
отвязываться,несовершенный
отвязаться,совершенный
успокаивать,несовершенный
успокоить,совершенный
убаюкивать,несовершенный
убаюкать,совершенный
умиротворять,несовершенный
умиротворить,совершенный
унимать,несовершенный
унять,совершенный
утихомиривать,несовершенный
утихомирить,совершенный
угомонять,несовершенный
угомонить,совершенный
успокаиваться,несовершенный
успокоиться,совершенный
затихать,несовершенный
затихнуть,совершенный
остывать,несовершенный
остыть,совершенный
перекипеть,совершенный
стихать,несовершенный
стихнуть,совершенный
улечься,совершенный
униматься,несовершенный
уняться,совершенный
утихать,несовершенный
утихнуть,совершенный
перебродить,совершенный
поостыть,совершенный
угомоняться,несовершенный
угомониться,совершенный
утихомириваться,несовершенный
утихомириться,совершенный
усмирять,несовершенный
усмирить,совершенный
обуздывать,несовершенный
обуздать,совершенный
укрощать,несовершенный
укротить,совершенный
успокаивать,несовершенный
успокоить,совершенный
утешать,несовершенный
утешить,совершенный
тешить,несовершенный
успокаивать,несовершенный
успокоить,совершенный
беспокоить,несовершенный
обеспокоить,совершенный
волновать,несовершенный
взволновать,совершенный
заботить,несовершенный
набаламутить,совершенный
обеспокоить,совершенный
озаботить,совершенный
перебулгачить,совершенный
переволновать,совершенный
переполошить,совершенный
перетревожить,совершенный
растревожить,совершенный
смущать,несовершенный
смутить,совершенный
сосать,несовершенный
томить,несовершенный
тревожить,несовершенный
встревожить,совершенный
трогать,несовершенный
тронуть,совершенный
удручать,несовершенный
будоражить,несовершенный
взбудораживать,несовершенный
взбудоражить,совершенный
булгачить,несовершенный
взбулгачить,совершенный
грызть,несовершенный
заводить,несовершенный
завести,совершенный
перемутить,совершенный
беспокоиться,несовершенный
обеспокоиться,совершенный
бояться,несовершенный
взбаламутиться,совершенный
волноваться,несовершенный
взволноваться,совершенный
всколыхнуться,совершенный
всполошиться,совершенный
забеспокоиться,совершенный
заволноваться,совершенный
обеспокоиться,совершенный
перетревожиться,совершенный
расстраиваться,несовершенный
расстроиться,совершенный
растревожиться,совершенный
тревожиться,несовершенный
встревожиться,совершенный
переживать,несовершенный
переполошиться,совершенный
волновать,несовершенный
взволновать,совершенный
задевать,несовершенный
задеть,совершенный
затрагивать,несовершенный
затронуть,совершенный
потрясать,несовершенный
потрясти,совершенный
трогать,несовершенный
тронуть,совершенный
царапать,несовершенный
царапнуть,совершенный
волноваться,несовершенный
взволноваться,совершенный
горячиться,несовершенный
разволноваться,совершенный
бурлить,несовершенный
заботиться,несовершенный
позаботиться,совершенный
беспокоиться,несовершенный
побеспокоиться,совершенный
думать,несовершенный
озаботиться,совершенный
огорчать,несовершенный
огорчить,совершенный
расстраивать,несовершенный
расстроить,совершенный
удручать,несовершенный
удручить,совершенный
сокрушать,несовершенный
сокрушить,совершенный
убивать,несовершенный
убить,совершенный
огорчаться,несовершенный
огорчиться,совершенный
расстраиваться,несовершенный
расстроиться,совершенный
переволноваться,несовершенный
наволноваться,совершенный
изволноваться,совершенный
издёргаться,совершенный
переживать,несовершенный
болеть,несовершенный
подстрекать,несовершенный
подстрекнуть,совершенный
подговаривать,несовершенный
подговорить,совершенный
волновать,совершенный
мутить,несовершенный
надоумить,совершенный
подбивать,несовершенный
подбить,совершенный
подучивать,несовершенный
сбивать,несовершенный
сбить,совершенный
сманивать,несовершенный
сманить,совершенный
потревожить,несовершенный
побеспокоить,совершенный
растревожить,совершенный
всполошить,совершенный
переполошить,совершенный
суетиться,несовершенный
суматошиться,несовершенный
тормошиться,несовершенный
возбуждать,несовершенный
возбудить,совершенный
будоражить,несовершенный
взбудораживать,несовершенный
взбудоражить,совершенный
волновать,несовершенный
взволновать,совершенный
воспалять,несовершенный
воспалить,совершенный
горячить,несовершенный
разгорячить,совершенный
заводить,несовершенный
завести,совершенный
лихорадить,несовершенный
наэлектризовывать,несовершенный
наэлектризовать,совершенный
опьянять,несовершенный
опьянить,совершенный
охмелять,несовершенный
охмелить,совершенный
пьянить,несовершенный
раззадоривать,несовершенный
раззадорить,совершенный
разгорячить,совершенный
разжигать,несовершенный
разжечь,совершенный
распалять,несовершенный
распалить,совершенный
хмелить,несовершенный
электризовать,двувидовой
взвинчивать,несовершенный
взвинтить,совершенный
заводить,несовершенный
завести,совершенный
подогревать,несовершенный
подогреть,совершенный
разогревать,несовершенный
разогреть,совершенный
возбуждаться,несовершенный
возбудиться,совершенный
будоражиться,несовершенный
взбудоражиться,совершенный
волноваться,несовершенный
взволноваться,совершенный
горячиться,несовершенный
кипятиться,несовершенный
наэлектризовываться,несовершенный
наэлектризоваться,совершенный
перевозбудиться,совершенный
погорячиться,совершенный
пьянеть,несовершенный
опьянеть,совершенный
разгорячаться,несовершенный
разгорячиться,совершенный
распаляться,несовершенный
распалиться,совершенный
хмелеть,несовершенный
охмелеть,совершенный
воспаляться,несовершенный
воспалиться,совершенный
взбудораживаться,несовершенный
взбудоражиться,совершенный
взвинчиваться,несовершенный
взвинтиться,совершенный
заводиться,несовершенный
завестись,совершенный
неистовствовать,несовершенный
безумствовать,несовершенный
беситься,несовершенный
бесноваться,несовершенный
буйствовать,несовершенный
бушевать,несовершенный
сатанеть,несовершенный
брюзжать,несовершенный
бурчать,несовершенный
ворчать,несовершенный
шипеть,несовершенный
вспылить,несовершенный
вскипать,несовершенный
вскипеть,совершенный
взрываться,несовершенный
взорваться,совершенный
вскипятиться,совершенный
вспыхивать,несовершенный
вспыхнуть,совершенный
горячиться,несовершенный
кипятиться,несовершенный
досаждать,несовершенный
досадить,совершенный
коробить,несовершенный
покоробить,совершенный
раздосадовать,совершенный
дёргать,несовершенный
перекоробить,совершенный
нервировать,несовершенный
бесить,несовершенный
взбесить,совершенный
доводить,несовершенный
довести,совершенный
раздражать,несовершенный
раздражить,совершенный
нервничать,несовершенный
понервничать,совершенный
волноваться,несовершенный
поволноваться,совершенный
психовать,несовершенный
перенервничать,несовершенный
известись,совершенный
изнервничаться,совершенный
испсиховаться,совершенный
разбушеваться,несовершенный
развоеваться,совершенный
разойтись,совершенный
расходиться,несовершенный
мужаться,несовершенный
бодриться,несовершенный
крепиться,несовершенный
уверять,несовершенный
уверить,совершенный
внушать,несовершенный
внушить,совершенный
доказывать,несовершенный
доказать,совершенный
заверять,несовершенный
заверить,совершенный
убеждать,несовершенный
убедить,совершенный
распропагандировать,совершенный
беречь,несовершенный
оберегать,несовершенный
поберечь,совершенный
беречься,несовершенный
поберечься,совершенный
оберегаться,несовершенный
оберечься,совершенный
остерегаться,несовершенный
остеречься,совершенный
поберечься,совершенный
колебаться,несовершенный
поколебаться,совершенный
засомневаться,совершенный
раздумывать,несовершенный
сомневаться,несовершенный
усомниться,совершенный
жаться,несовершенный
мяться,несовершенный
сомневаться,несовершенный
колебаться,несовершенный
раздумывать,несовершенный
подчинять,несовершенный
подчинить,совершенный
ездить,несовершенный
оседлать,совершенный
сгибать,несовершенный
согнуть,совершенный
скручивать,несовершенный
скрутить,совершенный
подчиняться,несовершенный
подчиниться,совершенный
повиноваться,двувидовой
покоряться,несовершенный
покориться,совершенный
сгибаться,несовершенный
согнуться,совершенный
склоняться,несовершенный
склониться,совершенный
слушать,несовершенный
послушать,совершенный
слушаться,несовершенный
послушаться,совершенный
смиряться,несовершенный
смириться,совершенный
покорствовать,несовершенный
растеряться,несовершенный
потеряться,совершенный
опешить,совершенный
оторопеть,совершенный
осмеливаться,несовершенный
осмелиться,совершенный
идти,несовершенный
пойти,совершенный
отваживаться,несовершенный
отважиться,совершенный
решаться,несовершенный
решиться,совершенный
рисковать,несовершенный
рискнуть,совершенный
сметь,несовершенный
посметь,совершенный
дерзать,несовершенный
дерзнуть,совершенный
смелеть,несовершенный
осмелеть,совершенный
расхрабриться,совершенный
храбреть,несовершенный
храбриться,несовершенный
задираться,несовершенный
петушиться,несовершенный
геройствовать,несовершенный
ершиться,несовершенный
хорохориться,несовершенный
безумствовать,несовершенный
сумасбродствовать,несовершенный
юродствовать,несовершенный
сумасбродничать,несовершенный
сумасшествовать,несовершенный
трусить,несовершенный
бояться,несовершенный
дрожать,несовершенный
малодушествовать,несовершенный
малодушничать,несовершенный
паниковать,несовершенный
пугаться,несовершенный
испугаться,совершенный
напугаться,совершенный
страшиться,несовершенный
трепетать,несовершенный
трястись,несовершенный
бояться,несовершенный
опасаться,несовершенный
побаиваться,несовершенный
побояться,совершенный
робеть,несовершенный
оробеть,совершенный
страшиться,несовершенный
трепетать,несовершенный
трусить,несовершенный
дрожать,несовершенный
трястись,несовершенный
грозить,несовершенный
пригрозить,совершенный
пригрозить,совершенный
угрожать,несовершенный
грозиться,несовершенный
погрозиться,совершенный
пугать,несовершенный
испугать,совершенный
напугать,совершенный
запугивать,несовершенный
запугать,совершенный
страшить,несовершенный
терроризировать,двувидовой
ужасать,несовершенный
ужаснуть,совершенный
устрашать,несовершенный
устрашить,совершенный
ужасаться,несовершенный
ужаснуться,совершенный
ахнуть,несовершенный
содрогаться,несовершенный
содрогнуться,совершенный
задабривать,несовершенный
задобрить,совершенный
подмасливать,несовершенный
подмаслить,совершенный
умасливать,несовершенный
умаслить,совершенный
смягчаться,несовершенный
смягчиться,совершенный
оттаивать,несовершенный
оттаять,совершенный
умилостивляться,несовершенный
умилостивиться,совершенный
умилосердиться,совершенный
отходить,несовершенный
отойти,совершенный
разжалобиться,совершенный
баловать,несовершенный
избаловать,совершенный
изнежить,совершенный
лелеять,несовершенный
нежить,несовершенный
забаловать,совершенный
набаловать,совершенный
разбаловать,совершенный
распустить,совершенный
беречь,несовершенный
сберечь,совершенный
дрожать,несовершенный
оберегать,несовершенный
ограждать,несовершенный
охранять,несовершенный
сберегать,несовершенный
сберечь,совершенный
сохранять,несовершенный
сохранить,совершенный
трястись,несовершенный
хранить,несовершенный
заботиться,несовершенный
позаботиться,совершенный
беспокоиться,несовершенный
побеспокоиться,совершенный
думать,несовершенный
озаботиться,совершенный
опекать,несовершенный
печься,несовершенный
хлопотать,несовершенный
радеть,несовершенный
покровительствовать,несовершенный
патронировать,несовершенный
протежировать,несовершенный
прикрывать,несовершенный
потворствовать,несовершенный
попустительствовать,несовершенный
потакать,несовершенный
откликаться,несовершенный
откликнуться,совершенный
отвечать,несовершенный
ответить,совершенный
отзываться,несовершенный
отозваться,совершенный
прореагировать,совершенный
реагировать,несовершенный
отреагировать,совершенный
среагировать,совершенный
жалеть,несовершенный
пожалеть,совершенный
сочувствовать,несовершенный
посочувствовать,совершенный
соболезновать,несовершенный
сожалеть,несовершенный
сострадать,несовершенный
жалеть,несовершенный
пожалеть,совершенный
сожалеть,несовершенный
сокрушаться,несовершенный
крушиться,несовершенный
жаловаться,несовершенный
пожаловаться,совершенный
сетовать,несовершенный
посетовать,совершенный
ныть,несовершенный
пенять,несовершенный
попенять,совершенный
плакаться,несовершенный
поплакаться,совершенный
стонать,несовершенный
хныкать,несовершенный
пожалеть,несовершенный
сжалиться,несовершенный
смиловаться,несовершенный
смилостивиться,несовершенный
помилосердовать,несовершенный
разжалобить,несовершенный
смягчить,несовершенный
умилостивить,несовершенный
умилосердить,несовершенный
сочувствовать,несовершенный
посочувствовать,совершенный
соболезновать,несовершенный
щадить,несовершенный
пощадить,совершенный
беречь,несовершенный
поберечь,совершенный
жалеть,несовершенный
пожалеть,совершенный
оберегать,несовершенный
оберечь,совершенный
безумствовать,несовершенный
беситься,несовершенный
взбеситься,совершенный
буйствовать,несовершенный
неистовствовать,несовершенный
бесноваться,несовершенный
яриться,несовершенный
возмущать,несовершенный
возмутить,совершенный
взорвать,совершенный
возмущаться,несовершенный
возмутиться,совершенный
негодовать,несовершенный
вознегодовать,совершенный
взорваться,совершенный
возникать,несовершенный
возникнуть,совершенный
вспылить,несовершенный
вспыхнуть,несовершенный
рассердиться,несовершенный
вредить,несовершенный
навредить,совершенный
повредить,совершенный
гадить,несовершенный
пакостить,несовершенный
напакостить,совершенный
подличать,несовершенный
солить,несовершенный
шкодить,несовершенный
пакостничать,несовершенный
вредничать,несовершенный
зловредничать,несовершенный
звереть,несовершенный
озвереть,совершенный
беситься,несовершенный
взбеситься,совершенный
сатанеть,несовершенный
осатанеть,совершенный
озлоблять,несовершенный
озлобить,совершенный
ожесточать,несовершенный
ожесточить,совершенный
сердить,несовершенный
рассердить,совершенный
взбесить,совершенный
возмущать,несовершенный
возмутить,совершенный
злить,несовершенный
обозлить,совершенный
разозлить,совершенный
разъярять,несовершенный
разъярить,совершенный
рассердить,совершенный
гневить,несовершенный
прогневить,совершенный
прогневать,совершенный
разгневать,совершенный
бесить,несовершенный
взъярить,совершенный
остервенить,несовершенный
распалять,несовершенный
распалить,совершенный
сердиться,несовершенный
рассердиться,совершенный
взрываться,несовершенный
взорваться,совершенный
возмущаться,несовершенный
возмутиться,совершенный
гневаться,несовершенный
разгневаться,совершенный
прогневаться,совершенный
досадовать,несовершенный
